,id,name,latitude,longitude,street,neighbourhood,transit,price,extra_people,accommodates,beds,bedrooms,bathrooms,room_type,square_feet,description,minimum_nights,host_id,city,country,has_wifi,has_heating,has_freezer,has_kitchen,has_TV,has_parking,has_elevator,has_living_room,smoking,pets,events,reserved,first,last
584,3274632,"Artistic apt, great views, sleeps 4",37.97961032726151,23.72421265079712,"Melanthiou, Athens, Attica 105 54, Greece",Psyri,"Monastiraki metro station is 3 minutes away. Direct link to the airport and to the main port. We can also assist you by organising private transport with one of our reliable drivers. We work with taxi as well as minivan drivers (taxis carry up to 4 passengers) who will wait for you in the arrivals hall, no matter how long you may be delayed, and bring you straight to the apartment.   We receive no commission. Guest services will discuss further after a booking is confirmed!",90.00,0.00,4,1.0,1.0,1.0,Entire home/apt,608.0,"MO5 is located in Monastiraki, the heart of the historical city centre. It has access to a roof top terrace with amazing views of the monuments and the whole of Athens. Most importantly it has wonderful sky line views and views of the Acropolis.  We call this apartment MO5. Apartment MO5 is located in Monastiraki, the heart of the historical city centre.  It has a bedroom with king size double bed (can be set up as two singles), a spacious living room and a fully equipped kitchen. The living room can sleep two more people (one on a single sofa bed and one on a fold out single bed). There is also a large bathroom and a separate WC. The apartment has laundry facilities.  This is a fully refurbished apartment with original art work and contemporary furniture.  It has large windows with great skyline views and it overlooks the square of St. Demetrius church.  It also has partial views of the Acropolis and access to a roof top terrace with panoramic views of the Acropolis and Athens.  The a",2,1418201,Athens,Greece,True,True,False,True,True,False,True,True,False,False,False,False,2015-07-18,2016-07-16
585,1046994,"4 bedr’m apts, 5 bath'ms, terrace",37.979470054556224,23.72435157569177,"Epikourou, Athens, Attica 105 53, Greece",Patisia,"Monastiraki metro station is 3 minutes away. Direct link to the airport and to the main port. We can also assist you by organising private transport with one of our reliable drivers. We work with taxi as well as minivan drivers (taxis carry up to 4 passengers) who will wait for you in the arrivals hall, no matter how long you may be delayed, and bring you straight to the apartment.   We receive no commission. Guest services will discuss further after a booking is confirmed!",355.00,0.00,16,4.0,4.0,4.5,Entire home/apt,2370.0,"Combination of 4 apartments in a fully renovated Bauhaus building. Interconnected door between apts 1 and 2 (first floor) and 3 and 4 (second floor) create a big apartment.  Internal patio and roof top terrace with views of the Parthenon. We call these apartments EP1234.  Apartments EP1234 are located in a beautifully renovated Bauhaus building, with access to a roof garden that offers views of the Acropolis. Our apartments are fully equipped and offer free wifi, tv/dvd/cd, all mod cons … and free drinks on the roof garden! Our EP16 house is situated in a quiet street of the old neighbourhood of Psirri. Psirri is full of vibrant night life, cafes, tavernas and outdoor cinemas. All apartments have a spacious living room, fully equipped marble kitchens and marble bathrooms.  Each apartment accommodates up to 4 guests.  All apartments have king size double beds that can be set up as two singles. All apartments have made for sleeping single sofa beds. We may also add a fold out single bed ",2,1418201,Athens,Greece,True,True,False,True,True,False,False,True,False,True,False,False,2015-07-18,2016-07-16
586,940213,"3 bedr’m apts, roof terrace, views",37.979514174528994,23.72452256388045,"Epikourou, Athens, Attica 105 53, Greece",Attiki,"Monastiraki metro station is 3 minutes away. Direct link to the airport and to the main port. We can also assist you by organising private transport with one of our reliable drivers. We work with taxi as well as minivan drivers (taxis carry up to 4 passengers) who will wait for you in the arrivals hall, no matter how long you may be delayed, and bring you straight to the apartment.   We receive no commission. Guest services will discuss further after a booking is confirmed!",255.00,0.00,12,3.0,3.0,3.5,Entire home/apt,1615.0,"Combination of 3 apartments in a fully renovated Bauhaus building. Interconnected door between apts 3 and 4 create a big apartment.  Internal patio and roof top terrace with views of the Parthenon. Apartments EP234 are located in a beautifully renovated Bauhaus building called EP16. All apartments have access to a roof garden that offers views of the Acropolis. We offer free wifi, tv/dvd/cd and all mod cons … and free drinks on the roof garden!  All apartments have a spacious living room, fully equipped marble kitchens and marble bathrooms.  Each apartment accommodates up to 4 guests.  All apartments have king size double beds that can be set up as two singles. All apartments have made for sleeping single sofa beds. We may also add a fold out single bed in each apartment.  Apartment EP2 is located on the first floor. Apartments EP34 are located on the second floor and they have an interlocking door which when opened a big apartment is created.  Access is made by a beautiful marble and ",2,1418201,Athens,Greece,True,True,False,True,True,False,False,True,False,True,False,False,2015-07-18,2016-07-16
587,536197,"Luxury apartment in Plaka, WiFi",37.9755373938306,23.731841959552003,"Plateia Mitropoleos, Athens, Attica 10556, Greece",Kolonaki,"Syntagma metro station is 3 minutes away. Direct line to the airport.  We can also assist you by organising private transport with one of our reliable drivers. We work with taxi as well as minivan drivers (taxis carry up to 4 passengers) who will wait for you in the arrivals hall, no matter how long you may be delayed, and bring you straight to the apartment.   We receive no commission. Guest services will discuss further after a booking is confirmed!",100.00,0.00,3,1.0,1.0,1.0,Entire home/apt,700.0,"Fully renovated studio with large windows overlooking the Cathedral square. In the heart of Plaka the inner city most desirable address in Athens! We call this apartment CM1. Apartment CM1 is located in Plaka, the most desirable inner city address in Athens. It has one bedroom with a queen size bed, a fully equipped kitchen, a large living area and a bathroom. It offers TV, iPod / iPhone dock and high speed WiFi. The apartment is overlooking the square of the Athens Cathedral, an impressive temple built in the mid1800’s. The bell tower chimes to mark the time. It is three minutes away from Monastiraki Metro Station and five minutes’ walk from Syntagma metro station. If you choose to stay in apartment CM1 you will find yourself in the heart of historical Athens and within short walking distance to all archaeological sites, museums and galleries, as well as the commercial pedestrian zone of Ermou and the central flea market.  Numerous restaurants, tavernas and bars to cater all tastes. O",2,1418201,Athens,Greece,True,True,False,True,True,False,True,False,False,False,False,False,2015-07-18,2016-07-16
588,3927702,Athens Acropolis /B 'Luxury 4,37.97613808983193,23.726938672223444,"Athens, Attica, Greece",Petralona,"Monastiraki Square (the main square of the old city - in the shadow of the Acropolis), is one of the major hubs of public transport , where you can catch the blue metro line (to the Airport), and the green metro line to the main port ( Piraeus ).",37.00,12.00,2,2.0,9.0,1.0,Entire home/apt,242.0," Welcome in Plaka , ( the ancient town of the Greek gods ) . The Beginning of the new world :) You are in this old town , next to Monastiraki , under Acropolis and between everything . This is a small ( 35 sq.m. , modern apartment ) . Welcome in Plaka , ( the ancient town of the Greek gods ) . The Beginning of the new world :) You are in this old town , next to Monastiraki , under Acropolis and between everything . This is a small ( 35 sq.m. , modern apartment ) ""minimum design "" equipment with everything you may need for short and long stay . The apartment is one big open space with cozy double bed :)  In the apartment there are small kitchen , fridge and coffee maker , microwave ... etc. There are bathroom of course :)There is air-condition .  As well laundry room equipment with washers and dryers , ( in the building , where we can take care for your laundry :)  Here you will find luxury towels and linens, and everything you need to make your stay wonderful and comfortable. All neces",2,556615,Athens,Greece,True,True,False,True,True,False,True,False,False,False,False,False,2015-07-18,2016-07-16
589,6102748,Higher Grounds by athensbudget,37.985419521058844,23.726781736004337,"Athina, 104 37, Greece",Metaxourgeio,"Metro, bus and tram tickets are 1.20€ and can be used on any combination of means of transportation. Validate them before getting to the platform on the Metro, on the platform itself when using the tram or in the orange machines inside a bus. You only validate tickets once, on the initiation of your journey. Do not validate them again when you change from one means of transportation to another. Remember that they are strictly valid only for 70 minutes. If you are staying for a long period of time , you can buy a 5 day ticket  for only 10€ or a monthly ticket for 30€. Season tickets are validated only once when you initiate your first journey. Our apartment is only 350 metres from Omonia Square station where 2 Metro lines and a great many bus lines join.  Syntagma Square, Hermou Street shops and also the Parliament are 2 Metro stops away, or if you prefer walking, 1.5 km (less than a mile). From Syntagma you can also get to Plaka, the old town. One more Metro stop and you arrive at Acro",21.00,9.00,4,3.0,2.0,1.0,Entire home/apt,1856.0,"Located at the 7th floor, our 51m² flat is very bright, super clean, cosy  and comfortable providing  a great and memorable stay. Close to Omonoia Metro station (3 stops to Acropolis). It is also at walking distance of the Archaeological Museum. Metro, bus and tram tickets are 1.20€ and can be used on any combination of means of transportation. Validate them before getting to the platform on the Metro, on the platform itself when using the tram or in the orange machines inside a bus. You only validate tickets once, on the initiation of your journey. Do not validate them again when you change from one means of transportation to another. Remember that they are strictly valid only for 70 minutes. If you are staying for a long period of time , you can buy a 5 day ticket  for only 10€ or a monthly ticket for 30€. Season tickets are validated only once when you initiate your first journey. Our apartment is only 350 metres from Omonia Square station where 2 Metro lines and a great many bus li",1,31665340,Athina,Greece,True,False,False,True,True,False,True,False,False,False,False,False,2015-07-18,2016-07-16
590,7379827,Lux apartment in high district,37.97787685081964,23.737416565846747,"Kanari, Athina, 106 71, Greece",Kolonaki,"metro, taxi",600.00,0.00,4,3.0,3.0,3.0,Entire home/apt,1715.0,"A bright , stylish , luxurious apartment in the most glamorous area of Athens , 2 min from  the Chanel Boutique and all the buzz of the Athenian Night ...coffee shops , and the luxurious spa of the Hotel Grande Bretagne !!!",1,38659570,Athina,Greece,True,True,False,True,True,False,True,False,False,True,False,False,2015-07-18,2016-07-16
591,7167257,Central Athens apartment,37.977725627552154,23.72682056588059,"Korori, Athina, Greece 105 51, Greece",Pedion Areos,Once you get off the metro station at monastiraki the apartment is 1 min away from there,45.00,0.00,2,1.0,1.0,1.0,Entire home/apt,701.0,"The apartment is located liturately 1 minute from the metro.  It is within walking distance to all major sites, Acropolis, ancient flee markets etc... Also there are endless resturants, coffee shops, bars and lots of entertainment. It can accommodate 2 people and it's cosy and comfortable within walking distance from the major historical sights.",2,9915516,Athina,Greece,False,True,False,True,True,False,True,False,False,False,False,False,2015-07-18,2016-07-16
592,5756593,3 apts. 1 location. Great views,37.97806890705924,23.726493488198475,"Melanthiou, Athina, 105 54, Greece",Psyri,"Monastiraki metro station is 3 minutes away.  Direct link to the airport and to the main port.  We can also assist you by organising private transport with one of our reliable drivers. We work with taxi as well as minivan drivers (taxis carry up to 4 passengers) who will wait for you in the arrivals hall, no matter how long you may be delayed, and bring you straight to the apartment.   We receive no commission. Guest services will discuss further after a booking is confirmed!",255.00,0.00,10,3.0,3.0,3.5,Entire home/apt,1883.0,"These apts sleep up to 10 people. All fully equipped with Air con and free WiFi. Private balcony with truly amazing views!  We call these apartments MO456. All apartments have access to a shared roof top terrace, but most importantly apartment MO6 has a private balcony with amazing views of the Acropolis, the ancient world and the whole of Athens.  The private balcony has comfortable sofas, a dining table for up to 10 persons and bbq. The roof top terrace also has tables chairs and sun lounges.  Apartments MO4 and MO5 accommodate up to 4 people each. Apartment MO6 accommodates up to 2 people.  Apartment MO4. Bedroom with king size double bed (can be set up as two singles), spacious living room and fully equipped kitchen. The living room can sleep two more people on the single sofa beds. There is also a large bathroom with WC. Apartment MO5. Bedroom with king size double bed (can be set up as two singles), spacious living room and fully equipped kitchen. The living room can sleep two mo",2,1418201,Athina,Greece,True,True,False,True,True,False,True,True,False,False,False,False,2015-07-18,2016-07-16
593,6876881,"Single beds, centre of Athens! 10",37.97876937938326,23.72272933167227,"Agion Anargiron, Athina, 105 54, Greece",Psyri,"Acropolis metro station. We can also assist you by organising private transport with one of our reliable drivers. We work with taxi as well as minivan drivers (taxis carry up to 4 passengers) who will wait for you in the arrivals hall, no matter how long you may be delayed, and bring you straight to the apartment.   We receive no commission. Guest services will discuss further after a booking is confirmed!",10.00,10.00,2,1.0,1.0,1.0,Shared room,279.0,Underground (basement) all new hostel in amazing 'Army Style' deco. Located in the heart of the vibrant area 'psiri' it is the ultimate starting point for discovering Athens by day & night!,1,35652732,Athina,Greece,True,False,False,False,False,False,False,False,False,False,False,False,2015-07-18,2016-07-16
594,1199110,The Mighty Aphrodite Suite,37.97309638995021,23.732129300856,"Tsatsou, Athens, Attica 105 58, Greece",Thiseio,Both Metro Ambelokipi (Blue line) & Metro Panepistimio (Red line)  is 10-14 min by foot,150.00,0.00,2,1.0,1.0,1.0,Private room,526.0,"Welcome to the latest room of the Alice Inn, secret townhouse extraordinaire.  It's awesome! It's tasteful! It's romantic!  The room is large, with marble floors and a high ceiling. There is a little balcony that opens onto the (quiet) street with a beautiful view of the Anglican church on Filellinon St.  It is tastefully decorated with found objects and one or two items from my personal collection.    You also get the use of the kitchen / dining room and the library / sitting room on the ground floor. Currently the room has a fairly confortable sofabed only. The listing price more than makes up for the inconvenience :) A few words about the neighborhood. We are in Plaka, the oldest part of Athens and one of the oldest continuously occupied neighborhoods in the world! Its all within walking distance: The metro, the ancient sites (right at the foot of the acropolis itself), the shopping district and Athens newest bars and places to eat. I (John) am around for most of the day, and can al",2,2356315,Athens,Greece,True,True,False,True,False,False,False,False,False,False,False,False,2015-07-18,2016-07-16
595,1019621,The Betty Boop Suite,37.97098904424673,23.73212890332049,"Tsatsou, Athens, Attica 105 58, Greece",Ilisia,"Public transport: There are two metro stations closeby: - ""Metaxourgeio"" red line. Four minutes walking. - ""Keiramikos"" Blue Line. (direct from airport) eight minutes walking. There is also a busstop located within one minute walking with four lines passing by to several destinations in the city. Avarage waiting time for taxi: 3 minutes.",50.00,0.00,2,1.0,1.0,1.0,Private room,2042.0,"Welcome to the newest addition to Alice Inn, the Betty Boop! Complete with micro kitchen, walk-in shower/WC, and even a tiny private patio. It is an autonomous suite, with a private street entrance at the side of the main house. You enter into a small patio, and down some steps into the room itself. Its on the lower ground floor (semi-basement), but this is a good thing! It is nice and cool in the summer, and super cosy in winter time. Who needs a view when you can sleep beneath the ancient streets ;) The room is decorated in classic Alice Inn style, funky vintage with a little bit of kink. There's a fridge, microwave and all the tea and coffe you can drink.  If you need it, you can make use of the main house to cook something awesome, or use the washing machine etc.  The neighborhood is Plaka, the old town of Athens, nestled at the foot of the mighty Acropolis itself. It is one of the prettiest and safest districts in the city, and even though it is very central, it is on a super quie",2,2356315,Athens,Greece,True,True,False,True,False,False,False,False,False,False,False,False,2015-07-18,2016-07-16
596,2375302,3 apts. Heart of Plaka. Sleep 10.,37.97275956635149,23.733427370817708,"Iperidou, Athens, Attica 105 58, Greece",Votanikos,"Syntagma metro station - direct line to the airport - 5 minutes walk. Acropolis metro station - 5 minutes walk We can also assist you by organising private transport with one of our reliable drivers. We work with taxi as well as minivan drivers (taxis carry up to 4 passengers) who will wait for you in the arrivals hall, no matter how long you may be delayed, and bring you straight to the apartment.   We receive no commission. Guest services will discuss further after a booking is confirmed!",250.00,0.00,10,3.0,3.0,3.0,Entire home/apt,1401.0,Three (3) apartments in Plaka. The apts are located in 3 different buildings. The walking distance is 2'-4'. The perfect choice for a large group that wants to be together but also would like more private lodging. Apts locations * Apt PL2 is located on Navarhou Nikodimou 2. * Apt PL3 is located on the address showing in the listing (Iperidou 3). * Apt PL4 is located on Monis Asteriou 6. Amenities/Equipment * Fully equipped to cook.  * Air con and heating.  * Free WiFi. * Television in apt PL3 and PL4. No television in PL2  * Washing machines in all apts.  Bedding * PL2 has a queen size bed. Sleeps 2. * PL3 has a queen size double bed and a standard double bed. Sleeps 4. * PL4 has a king size bed that can be set up as two king size singles. A comby 2 metre long couch and we may add a fold out bed. Sleeeps 4. Apartment PL2 has a patio. Apartment PL3 has a balcony. Apartment PL4 has access to a roof top terrace with views of the Acropolis and Plaka.  We meet and greet our guests. We take ,2,1418201,Athens,Greece,True,True,False,True,True,False,True,False,False,False,False,False,2015-07-18,2016-07-16
597,5741523,Perfect Central location,37.97535185384244,23.733701449250283,"Voulis, Athina, 105 63, Greece",Plaka,The metro station is right in the middle of Syntagma sq. and on the side there is also the bus to and from the airport.,49.00,10.00,4,1.0,2.0,1.0,Entire home/apt,2053.0,"This small (50 m2) two room apartment is just 2 blocks away from Syntagma sq. and a perfect  place to be if you want to be in the heart of Athens. It is as central as it gets,  with a little balcony and steps away from Plaka. The location of the house makes it perfect because it is only 2 blocks away from Syntagma sq .  It is very convenient in extremely easy to find. It is a small apartment but nicely decorated apartment that you will have on your own.We will provide you with towels and sheets and there will be someone waiting to hand you the keys/take them back. The only disadvantage is that the WC has no bathtub and the water goes down on the floor. If you are more than 2  people there is a sofa that becomes a nice big double bed. Ask me anything you want about the house or the area or your vacation in Greece. I will be more than happy to help you as I am an experienced traveler my self It is the heart of Athens. You go our your door and you are there. You don't need anything else b",2,22139723,Athina,Greece,True,False,False,True,False,False,True,False,False,False,False,False,2015-07-18,2016-07-16
598,5377791,1-bdrm boutique Apt in Plaka-Athens,37.97439892074375,23.73333875936327,"Iperidou, Athina, 105 58, Greece",Plaka,"LOCATION:  Stay in one of the best & safest areas of Athens, and walk everywhere.  - Syntagma  - Plaka  - Acropolis  - Monastiraki  - Kolonaki  - Acropolis Museum  - Platia Karitsi Bar neighborhood  - Ermou Shopping Street  They are ALL within walking distance, from 1 MINUTE away to a maximum of 15 minutes. The safest area of Athens, in a lively neighborhood with everything open 24/7.  Walk less than a minute and get the metro, taxi or bus! TRANSPORTATION  Nearest Metro: Syntagma Square  Just 40 minutes from the airport by Metro, with rides going every 30 minutes, directly to the apartment.  Also, 30 minutes from Piraeus by Metro, your escape port to the Greek islands.",55.00,10.00,4,2.0,1.0,1.0,Entire home/apt,1570.0,"Ideally located a unique apartment in a very peaceful neighborhood, near Acropolis.    ""Athens Boutique Apartment- modern holiday apartment in central Athens offers the comfort of hotel living with the independence of a private apartment "" That design vacation apartment is Athens's hottest new escapist alternatives to boutique and design hotels.  Located on the ""heart"" of Athens city center -Ancient and Modern- you could not be more in the historical center of Athens and in the center of Athens night life at the same time!!! It's the perfect place for the demanding business as well as leisure traveler who seeks style, comfort and privacy.  Athens Boutique Apartment is the best choice for those who wants to be at the center of the action, living in a peaceful neighborhood and being only some minutes far away from Acropolis and Greek Parliament. Also, the most famous shopping street on Athens (Ermou street) is only a couple of blocks away. It is in the second floor, fully furnished and f",2,748818,Athina,Greece,True,True,False,True,True,False,True,False,False,False,False,False,2015-07-18,2016-07-16
599,5577982,Acropolis View Suite Plaka Athens!,37.97124990623992,23.73025945012849,"Frinichou, Athina, 105 58, Greece",Plaka,Acropolis metro station is right nearby and a lot of buses pass by Leoforos Amalias and Leoforos Syngrou nearby.,125.00,0.00,2,1.0,1.0,1.0,Entire home/apt,905.0,"The Acropolis View Suite offers Breathtaking Views of the Athens Acropolis & Parthenon even when you're chilling on the sofa or lying in bed! Located on the 4th floor in the heart of Plaka: 2 min walk to Acropolis Museum, 5 min walk to Acropolis! If you want Athens Acropolis and Parthenon views from your bed and sofa, magnificent views from the terrace blended with a modern design suite, then our Breathtaking Acropolis View Suite is for you :-) The photos speak for themselves but let us give you some words to describe the suite as well: - The spacious lounge area consists of a sofa with a sofa chair and two further design chairs. The sofa and sofa chair provide breathtaking views to the Acropolis and, yes, the Parthenon. - The bedroom consists of a king size bed from where you can also admire the Acroplis - Our kitchenette offers: microwave, fridge with freezer, electric stove. - Our amazingly designed shower room offers a magnificent shower and includes a washing machine in case you n",2,3111486,Athina,Greece,True,True,True,True,True,False,True,False,False,False,False,False,2015-07-18,2016-07-16
600,3894544,Lovely 2-Bed Flat in Historic Plaka,37.97426252650432,23.73106819901616,"Apollonos, Plaka, Athens, 105 57, Greece",Plaka,"Metros, buses and taxis are available nearby (minutes away), however being in the heart of Athens, we doubt you will need them! To get to/from the airport you have a direct metro line (see photos).",99.00,20.00,5,3.0,2.0,1.0,Entire home/apt,1294.0,"A lovely, recently renovated two-bedroom flat located in Plaka, the historic centre of Athens which is a six minute walk to the Acropolis slopes and even less to Syntagma. As a tourist, you couldn’t ask for a better place to stay! This flat is a 70m2, just renovated flat with brand new Fridge/Freezer, Oven, toaster, coffee machine, kettle and washing machine. Every room has an A/C and loads of space for you to stay and relax. Even though the area is extremely safe, we have installed a brand new security door.  The master bedroom has a large double bed and a 2 seater sofa. The second bedroom has another solid double bed and a one-seater as well. The Lounge has a 2 seater sofa-bed, a one-seater, TV, cabinet and a lovely dining table. Furniture is mostly made from solid wood and others are made by Kartell.  Guests have free access and are more than welcome to use the entire flat. There is a little balcony (from the main bedroom) and a complete kitchen (Fridge/Freezer, toaster, oven, kettl",3,12918953,"Plaka, Athens",Greece,True,True,False,True,True,False,True,False,False,False,False,False,2015-07-18,2016-07-16
601,5622755,A shelter in the historical center ,37.97512906550914,23.726751782863907,"Μητροπόλεως, Αθήνα, Αττικης 105 63, Greece",Plaka,"Around the house, in a distance of 2 to 10 min walk, you reach all the public transports. Τhe access from the airport  can be either by bus (X95) or by metro (direction to AGIA MARINA, exit station MONASTIRAKI).",70.00,10.00,4,2.0,1.0,1.0,Entire home/apt,957.0,"A quiet and chic, 2-room-apartment,of 65 square meters, fully equipped, can host 3 to 4 persons. Access by foot to all major archaeological sites of Athens, two blocks from Monastiraki metro station and inside the commercial center of the city. The location of the apartment in the center of ancient and modern Athens offers you minimum distance to all the attractions of the city as well as the possibility to return any  time you need for a relaxing break. As the apartment  is placed on the inside of the building, it ensures you a peaceful rest. I am alwways available to my guests for any request, any time during their stay. My neighborhood is one of the best in Athens! I love its vitality all day and night long!  It gives you the advantage of living in the atmosphere of  history and at the same time the strong pulse of the modern city. In 2 min walk, to one direction, you reach the serenity of ancient ruins and 2 min walk to another direction, sets you in the fascinating day and night l",3,29145919,Αθήνα,Greece,True,True,False,True,True,False,True,False,True,False,False,False,2015-07-18,2016-07-16
602,4390763,At the entance of ancient agora    ,37.97656280518247,23.72424883045889,"Ηφαιστου, Αθήνα, Αττικη 105 55, Greece",Ilisia,Except the puplic transfer that you can reach easy the entrance for the historic area its in frond of my house  witch is unique place to stay in this area,45.00,15.00,2,1.0,1.0,1.0,Private room,2494.0,"One big room for a couple or 1-2.persons with big balcony and view to ancient area, Acropolis, and temple of Ifestos Its at Monastiraki unique house  at the entrance of ancient agora and all historic area and you can know Athens very easy and quickly going everywhere walking Its on the heart and in historic  area of Athens and also in the old flea market's,the famous monastiraki area .A building 2floors with outside place all 1st floor and the rooftop with monadic view to all historic area of Athens  All guest they can use the rest of the place and also they can do their projects if there are artists .exhibitions,music or they can get seminars of fashion design ,jeweleries ,and any kind  The most famous area especially for young travelers ,artists ,...anyone coming to Athens they have to visit this area .metro direct from airport  and everywhere  also train and buses there are very closed from my place  Except the puplic transfer that you can reach easy the entrance for the historic ar",3,443874,Αθήνα,Greece,True,True,False,True,False,False,False,False,True,False,False,False,2015-07-18,2016-07-16
603,2957121,Spacious Apt. with Acropolis View,37.98151621837303,23.725296767937756,"Keramikou, Athens, Attica 104 36, Greece",Psyri,The house is situated in a: -5 min walking distance to M3 metro station (Metaxourgeio-connection to Syntagma) -10 min walking distance to M1 metro station (Thiseio-connection to Pireaus port) -10 min walking distance to M2 metro station (Kerameikos-connection to airport) ,40.00,10.00,5,2.0,2.0,1.0,Entire home/apt,1849.0,"Sunny and spacious apartment in the center of Athens, in a walking distance to all basic transit and archeological sites. Situated in Kerameikos area, (China-Town and the most up-coming neighborhood of Athens), you will be able to enjoy the best restaurants, bars and galleries in the city. The apartment is spacious and beautifully decorated. It offers a comfortable sofa, two dinning tables (indoors and outdoors) so you can enjoy having friends around and cooking. Two bedrooms with one double bed each. One more person can easily sleep on the couch in the living room. There is a big veranda with plants and a view to the west of Athens and a balcony with a view of East Athens and Acropolis. The guests will have access to all areas and amenities of the house. Wireless internet, a fully equipped kitchen and a beautiful veranda with unlimited view. I will be there to welcome you and make you feel at home. My telephone number and email will be given to you in order to contact me in case you n",1,4916152,Athens,Greece,True,True,False,True,True,False,True,True,True,True,False,False,2015-07-18,2016-07-16
604,5687169,"3 bedr’m apts, 3 bathr'ms, roof top",37.979300422588686,23.723269526173397,"Epikourou, Athina, 105 53, Greece",Psyri,"Monastiraki metro station is 3 minutes away. Direct link to the airport and to the main port. We can also assist you by organising private transport with one of our reliable drivers. We work with taxi as well as minivan drivers (taxis carry up to 4 passengers) who will wait for you in the arrivals hall, no matter how long you may be delayed, and bring you straight to the apartment.   We receive no commission. Guest services will discuss further after a booking is confirmed!",250.00,0.00,12,3.0,3.0,3.5,Entire home/apt,272.0,"Combination of 3 apartments in a fully renovated Bauhaus building. Interconnected door between apts 3 and 4 create a big apartment.  Internal patio and roof top terrace with views of the Parthenon. We call these apartments EP345. Apartments EP345 are located in a beautifully renovated Bauhaus building, with access to a roof garden that offers views of the Acropolis.  This house has a total of five apartments and can accommodate up to 17 guests. We offer free wifi, tv/dvd/cd and all mod cons … and free drinks on the roof garden!  All apartments have a spacious living room, fully equipped marble kitchens and marble bathrooms.  Each apartment accommodates up to 4 guests.  All apartments have king size double beds that can be set up as two singles. All apartments have made for sleeping single sofa beds. We may also add a fold out single bed in each apartment.  Apartments EP34 are located on the second floor and they have an interlocking door which when opened a big apartment is created. Ap",2,1418201,Athina,Greece,True,True,False,True,True,False,False,True,False,True,False,False,2015-07-18,2016-07-16
605,5722969,"8 apts, terraces, views, sleep 36 ",37.979136264421776,23.72415619725304,"Epikourou, Athina, 105 53, Greece",Psyri,"Monastiraki metro station is 3 minutes away. Direct link to the airport and to the main port. We can also assist you by organising private transport with one of our reliable drivers. We work with taxi as well as minivan drivers (taxis carry up to 4 passengers) who will wait for you in the arrivals hall, no matter how long you may be delayed, and bring you straight to the apartment.   We receive no commission. Guest services will discuss further after a booking is confirmed!",720.00,0.00,16,15.0,10.0,8.0,Entire home/apt,1728.0,"Eight (8) apartments in Psirri, a groovy neighbourhood in Athens city centre. The apts are located in three adjacent buildings. Perfect for large groups who want to be together, but also have privacy.   This is a combination of 8 apartments located in three adjacent buildings.  EP16 house is five apartments in one building. EP10 apartment in another building and apt CT1 and apt CT2 are located in the third adjacent building. EP16 house has three floors. One apartment on the garden level, two apartments on the first floor and two apartments on the second floor. The apartments on floor one and on floor two have interconnected doors and create big apartments on each floor.  Access is made by a beautiful marble and iron stair case. Apt EP10 is located on the fourth floor of its building and has elevator access. Apt CT1 is located on the fourth floor and apt CT2 is located on the third floor of their building. They have elevator access. There are 9 steps in the entrance to reach the lift. A",2,1418201,Athina,Greece,True,True,False,True,True,False,True,False,False,False,False,False,2015-07-18,2016-07-16
606,6984391,Amazing view cozy studio,37.97366438560568,23.72875682578175,"Adrianou, Athina, Greece 10556, Greece",Gazi,"The buses and trolleys are practically across the street, the metro a six minute walk to get Pireus or the airport . ",60.00,10.00,1,2.0,1.0,1.0,Entire home/apt,1380.0,"In the heart of historical center of the city. Waking up with Acropolis view! So shiny! Next to all ancient attractions on foot. Next to the market and shops. Next to all public transportation. Quiet, happy, comfortable, secure, clean, lovable! :-)",1,35760684,Athina,Greece,True,True,False,True,False,False,False,False,False,False,False,False,2015-07-17,2016-07-15
607,1245373,Great loft in the heart of Athens,37.98347563419886,23.73303704308788,"Tzavella, Athens, Attica 106 81, Greece",Exarcheia,"You can move around on foot, by metro or by bus n.2,4,11.",80.00,13.00,5,4.0,2.0,1.0,Entire home/apt,1722.0,"OVERVIEW  Living area: 160 m² - 2 bedrooms (20,24, m2) - Large open living  space  - 1 bathroom - very well furnished ( Wi-Fi, air-condition, TV, washing-machine, etc) Come and   enjoy  this beautiful and sunny loft space,  in the heart of  the city, in  a walking distance of   all  best places, monuments, restaurants, bars and funky coffee shops. The loft   occupies     the  2nd  floor of   a  typical greek   building,  with two separate bedrooms, one  bathroom  and  one balcony.   The house can  fits 4  people (1 single bed, 1 couch/bed,  1 double bed )  but  more  beds   could easily be added   for   extra accommodation.  The dinning area is  open  and  holds  a dinner table for 6 to 8 persons.  Located  in    a walking distance from the pedestrian area of Plaka, Akropolis&Monastiraki,  this apartment has also very   easy access to  all public transportation, metro included.",1,6786657,Athens,Greece,True,True,False,True,True,False,True,False,True,True,False,False,2015-07-17,2016-07-15
